title,section_id,section_title,clean_content
Suporte - Hubla,1490,🔵🔴 Conteúdo N1/N2 | Assinatura_Cancelar,acontece membro quer cancelar assinatura interromper próxima renovaçãosituações podemos resolver n1quando quer cancelar assinatura interromper próxima renovaçãoquando pedido reembolso realizado membro aceito ainda passado prazo recebimentoquando membro deseja saber pode cancelar assinaturaobsna ferramenta consulta informações necessárias atendimento detalhes perfil detalhes assinaturaobs2se cliente solicita cancelamento verificamos categoria dentro prazo reembolso 7 dias devemos certificar deseja reembolso somente cancelamento renovaçãomacros disponíveis n1_assinatura_cancelar_motivocancelamento usarquestionar motivo reembolso cliente fala motivo solicitar conteúdo macro queremos melhorar experiência aqui hubla compartilha gente motivo solicitar cancelamento grupo favor _____________________________________________ n1_assinatura_cancelar_assinatura usarinformar cliente cancelar assinatura passo passo conteúdo macro solicitar cancelamento assinatura realizando apenas suspensão renovação assinatura implica reembolso valor pago ok cancelamento assinatura realize seguintes passos realize login conta hubla através link httpsapphublaauth verifique aparece usar modo membro canto superior direito página aparecer clique nesse botão clique três pontinhos próximos nome grupo clique detalhe assinatura clique botão cancelar assinatura_______________________________________________ n1_assinatura_cancelarquando_cancelar usarquando membro deseja saber pode cancelar assinatura conteúdo macro pode cancelar assinatura grupo canal qualquer momento cancelamento implica apenas interrupção cobranças ainda lançadas aplica cobranças planos parcelados cartão caso cancelamento parcelas mantidas normalmente pois tratam cobrança lançada implica devolução valor total investido tendo exceção compras efetuadas dentro prazo políticas devolução estabelecidos artigo 49 código defesa consumidor cancelamento interrompe acesso grupo área membros site hubla apenas vencer última fatura paga _______________________________________________situações devemos escalar n2quando membro assinatura suspensa após plano escolhido assinatura mensal trimestral anual expirarnbspe cobranças continuam após solicitar cancelamentocaso cliente problema erro bug pagina tentar cancelarquando cliente atritado eou ameaçando empresa processo reclamação formalo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1492,🔵🔴 Conteúdo N1/N2 | Assinatura_Alterar-Plano,acontece membro quer alterar plano assinaturasituações podemos resolver n1olá gostaria aproveitar promoção criador grupo fez cupom grupo assinadoolá gostaria saber consigo alterar planoobsna ferramenta consulta informações necessárias atendimento detalhes perfil detalhes assinaturamacros disponíveis n1_assinatura_alterarplano_explicação usarquando membro quer alterar plano assinatura conteúdo macro alteração plano assinatura ativa somente possível caso cliente deseje adquirir plano superior seguindo ordem mensal lt trimestral lt semestral lt anual caso plano inferior precisa cancelar assinatura aguardar vencimento seguida realizar nova compra durante alteração plano assinatura ativa possível inserir cupom desconto segue passo passo alterar plano 1 área membros httpsapphublauser_groups clique 3 pontinhos lado grupo 2 detalhes assinatura 3 clique alterar tipo plano 4 selecione novo plano 5 escolha forma pagamento cartão crédito pix boleto quiser pode adicionar novo cartão 6 digite cupom aplique 7 verifique detalhes compra pronto_______________________________________________situações devemos escalar n2quando membro consegue realizar alteração sitetentei alterar plano conseguiao clicar pra alterar plano aparece erroao alterar plano desconto inseridoo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1493,🔵🔴 Conteúdo N1/N2 | Assinatura_Renovar-Reativar,acontece membro quer reativar assinaturasituações podemos resolver n1quero renovar assinatura via boleto pixquero renovar assinatura via cartão créditoquero reativar assinatura usando método pagamentomacros disponíveis n1_assinatura_renovarreativar_renovarassinatura usarquando membro quer renovar assinatura vencida reativar assinatura utilizando método pagamento conteúdo macro caso consiga realizar renovação assinatura casos onde pagamento cartão bem sucedido fatura vencida assinatura automaticamente cancelada possível trocar método pagamento assim preciso realizar assinatura novamente assinar novamente 1 vá grupos2 clique renovar lado direito grupo _______________________________________________ n1_assinatura_renovarreativar_renovarplanoporcartãodecrédito usarquando membro quer renovar assinatura via cartão crédito conteúdo macro renovações assinaturas feitas cartão crédito cobradas automaticamente fatura cartão data vencimento _______________________________________________ n1_assinatura_renovarreativar_renovarplanoporboletooupix usarquando membro quer renovar assinatura via boleto pix conteúdo macro cobrança assinatura via boleto bancário pix receberá boleto código pagamento via pix próxima fatura email 5 dias antes vencimento pode ter acesso boleto código pagamento via pix seguindo seguinte passo passo 1 clique grupos2 clique renovar 3 após boleto código pix gerado 4 após copiar dados boleto código pagamento via pix realizar pagamento através aplicativo banco _______________________________________________ n1_assinatura_renovarreativar_faturaboletooupix usarquando membro quer renovar assinatura via boleto pix pagamento consta pendente backoffice hubla podemos enviar fatura cliente seguinte forma1 acesse backoffice cliente busque grupo renovado aba transações comprador2 verifique coluna status consta pendente oupending3 sim busque coluna pdf copie link disponível nesse local4 retire texto pdf final link copiado envie cliente adaptando macro abaixo conteúdo macrosegue abaixo link fatura renovação assinaturainsira aqui link fatura pdf final_______________________________________________situações devemos escalar n2não conseguindo reativar assinatura seguindo passosquero reativar assinatura usando outro método pagamento diferente utilizado anteriormentequero renovar assinatura preço pago anteriormentequero renovar assinatura produto aparece indisponível venda plataformao fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2obs existe macro específica situação quero renovar assinatura preço pago anteriormentemacropassarparan2_renovarassinaturanome cliente entendi deseja renovar assinatura preço pago anteriormente nesse caso precisamos auxílio equipe especialista resolver solicitação vou encaminhar chamado 12 horas retorno aqui ok
Suporte - Hubla,1495,🔴 Conteúdo N2 | Assinatura_Trocar-número-Telegram,acontece membro quer alterar número utiliza acessar grupos telegram situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 mudei telefone entrar grupo telegram novo número fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1498,🔴 Conteúdo N2 | Assinatura_Trocar-número-WhatsApp,acontece membro quer alterar número utiliza acessar grupos whatsapp situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 mudei telefone entrar grupo whatsapp novo número fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1494,🔵🔴 Conteúdo N1/N2 | Assinatura_Trocar-dados-cadastrais,acontece cliente quer alterar dados conta assinaturasituações podemos resolver n1quero trocar email cadastradoquero alterar nome usuárioquero personalizar link página alterar nome usuáriomacros disponíveis n1_assinatura_trocardadoscadastrais_editardados usarquando cliente alterar dados seguintes dados cadastradosperfil alterar foto nome bio link personalizado página hubla tema link redes sociais informações pessoais alterar email cadastrado notificações receber notificações sobre atividades membros grupo confirmações pagamentos outros chave autorização gerar chave única autorização efetuar consultas api enotas integrar enotas emitidas notas fiscais automáticas todos clientes comprarem grupos selecionados zapier integrar hubla ferramentas existentes activecampaign hubspot mailchimp usando zapier api integrações integrar hubla ferramentas existentes conteúdo macro editar dados acesse conta hubla clique nome localizado canto superior direito tela seguida clique editar perfil _______________________________________________situações devemos escalar n2olá quero trocar número telefoneolá quero alterar cpfcnpjo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1496,🔵🔴 Conteúdo N1/N2 | Assinatura_Dúvidas-Gerais,acontece membro dúvidas gerais sobre assinaturasituações podemos resolver n1caso membro dúvidas simples sobre status assinatura forma pagamento data vencimento valorcancelei assinatura quero confirmar canceladaqueria saber vence assinaturaobsna ferramenta consulta informações necessárias atendimento detalhes perfil detalhes assinatura detalhes pagamentomacros disponíveis n1_assinatura_dúvidasgerais_statusassinaturasuspensa usarmembro dúvidas gerais sobre assinatura suspensa conteúdo macro assinatura suspensa acesso grupo liberado data vencimento assinatura _______________________________________________ n1_assinatura_dúvidasgerais_statusassinaturaativa usarmembro dúvidas gerais sobre assinatura ativa conteúdo macro verifiquei aqui assinatura ativa conseguiu entrar grupo _______________________________________________ n1_assinatura_dúvidasgerais_statusassinaturacancelada usarmembro dúvidas gerais sobre assinatura cancelada conteúdo macro vi aqui assinatura cancelada acessar grupo novamente necessário acessar página grupos httpsapphublauser_groups reativar assinatura _______________________________________________ n1_assinatura_dúvidasgerais_valordaconta usarquando perguntam conta gratuita alguma taxa sobre vendas vagas grupo conteúdo macro precisa pagar nada criar conta manter conta hubla cobramos taxa 1090 somente sobre vendas vagas concretizadas grupo dinheiro taxado imediatamente após venda saldo aparece conta parte _______________________________________________ n1_assinatura_dúvidasgerais_datadevencimento usarquando membro deseja saber data vencimento assinatura conteúdo macro ver data vencimento siga seguinte passo passo 1 realize login conta hubla através link httpsapphublaauth clique usar modo membro canto superior direito página 2 clique três pontinhos próximos nome grupo 3 clique detalhe assinatura ver data vencimento_______________________________________________ n1_assinatura_dúvidasgerais_comofuncionamosplanosdeassinaturas usarquando dúvidas sobre funcionam planos assinatura conteúdo macro assinatura cobrança periódica pode mensal trimestral semestral anual contratar assinatura concordando cobrança periódica considerando assinatura mensal todo mês cobrada mensalidade renovação acesso produto precisar solicitar plataforma produtor renovação realizada via sistema cobranças feitas dia aprovação primeiro pagamento assinatura exemplo assinatura mensal primeiro pagamento aprovado 01012020 próxima mensalidade dia 01022020 garante acesso durante todo período assinatura saiba httpshelphublahcptbrarticles360045304692comofuncionamosplanosdeassinaturas_______________________________________________situações devemos escalar n2caso cliente informe algum problema assinaturacancelei assinatura cobradoo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1907,🔵 Conteúdo N1 | Assinatura_Dados-cadastráis-divergentes,acontece membro dúvidas fazendo alterações indicadas possível identificar membro backoffice hubla situações podemos resolver n1 membro encontradoidentificado dados disponíveis backoffice hubla macros disponíveis n1_assinatura_dadoscadastráisdivergentes usar membro encontradoidentificado dados disponíveis conteúdo macronome cliente verifiquei aqui identifiquei email conversando sistema pode enviar favor dados corretos email telefone cadastrados gente vou acompanhar tudo aqui tá bem___________________________________________________________ situações devemos escalar n2essa tag possui casos n2
Suporte - Hubla,3478,🔵 Conteúdo N1 | Pagamento_Problemas-com-Pagamento,acontece cliente entra contato deu erro pagamento meio atendimento conseguem resolver necessário outro auxilioquandonbspclientes problemas pagamento necessária alguma informação adicional abandona conversaquando cliente tenta comprar botão iniciar assinatura funcionasituações podemos resolver n1estava problemas pagamento resolviestou tentando finalizar pagamento botão funciona pode ajudarmacros disponíveis n1_pagamento_problemascompagamento usarquando cliente tenta comprar botão iniciar assinatura funcionaisso normalmente acontece cliente tentando finalizar compra email cadastrado hubla telefone diferentenbspvamos solicitar cliente acesse página login realize login seguida retorne página vendas grupo tente realizar compra novamente caso assim cliente consiga comprar escalar pra n2 tag adequada acordo forma pagamento desejada conteúdo macrovou ajudar finalizar compra ok primeiro preciso acesse link httpsapphublaauthemail realize login conta hublaem seguida clique novamente link grupo tente realizar compra novamentenbspse funcionar avisa aqui favor_____________________________________________________situações devemos escalar n2não situações previstas n2
Suporte - Hubla,1546,🔵🔴 Conteúdo N1/N2 | Pagamento_Problemas-com-Pagamento-via-Pix,acontece membro conseguindo realizar pagamento pixqr codesituações podemos resolver n1o pagamento pixqr code dando chave inválida pode ajudarnão consigo finalizar pagamento via pix pois app problemas pode ajudarmacros disponíveis n1_pagamento_problemascompagamentoviapixoutrasformas usarcaso cliente consiga finalizar pagamento via pix pois app problemas meio pagamento instável nesse caso vamos sugerir outro meio disponível conteúdo macropoxa pedimos desculpas transtornojá trabalhando reestabelecer meio pagamento rápido possível agilizar compra acesso grupo tal utilizar outros meios boleto cartão créditosituações devemos escalar n2não consigo finalizar pagamento aparece erroemail uso pode ajudarmesmo sabendo outras formas pagamento quero prosseguir compra via pix pode ajudaro fazer todos casos iremos escalar ticket n2 contado cadastro válido desse cliente nota interna usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1547,🔵🔴 Conteúdo N1/N2 | Pagamento_Problemas-com-Pagamento-via-Boleto,acontece membro conseguindo realizar pagamento boletoquando membro tendo problemas pagamento boletoquando membro efetuou pagamento boleto quer saber porque ainda aprovadosituações podemos resolver n1fiz pagamento via boleto menos 48 horas úteis pagamento ainda aprovadoobsna ferramenta consulta informações necessárias atendimento meio pagamento data transação detalhes assinaturamacros disponíveis n1_pagamento_boletodentrodoprazocompensação usarcaso cliente gerado boleto apresentado comprovante pagamento boleto data inferior 48 horas úteis momento atendimento conteúdo macro nome cliente vi aqui pagamento feito via boleto forma pagamento demora 48 horas úteis compensada sistema tá bem caso dessas 48 horas úteis status pedido permaneça aguardando pagamento favor contato gentesituações devemos escalar n2o pagamento boleto dando número código barras inválido pode ajudarfiz pagamento via boleto 48 horas úteis pagamento aprovadonão consigo finalizar pagamento aparece erroemail uso pode ajudaro fazer todos casos iremos escalar ticket n2 contado cadastro válido desse cliente nota interna usando macros escala adequadas realizando nota interna
Suporte - Hubla,1548,🔴 Conteúdo N2 | Pagamento_Problemas-com-Pagamento-via-Cartão-de-Crédito,acontece membro conseguindo realizar pagamento cartão créditosituações podemos resolver n1essa tag possui casos n1situações devemos escalar n2o pagamento cartão crédito dando erro cadastrar cartão pode ajudarnão reconheço compraconta feita nome cartão créditomeu pagamento duplicado pode ajudarnão consigo finalizar pagamento aparece erroemail uso pode ajudaro fazer todos casos iremos escalar ticket n2 contado cadastro válido desse cliente nota interna usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2obs existe macro específica situação pagamento duplicado pode ajudarmacropassarparan2_cobrançaduplicadanocartãonome cliente entendi cobrado duplicidade cartão crédito nesse caso precisamos auxílio equipe especialista resolver solicitação vou encaminhar chamado 12 horas retorno aqui ok
Suporte - Hubla,1549,🔴 Conteúdo N2 | Pagamento_Bloqueio-Iugu,acontece iugu adquirente financeira pode acontecer bloqueio pagamento compras cartão crédito af02 situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 cliente informa tentou realizar pagamento diversas vezes cartão processado fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1550,🔴 Conteúdo N2 | Pagamento_Forma-de-Pagamento,acontece membro deseja alterar forma pagamentosituações podemos resolver n1essa tag possui casos n1situações devemos escalar n2quero trocar pixpaguei cartão vista gostaria parcelaro fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,3269,🔴 Conteúdo N2 | Pagamento_Não-comprou-pela-Hubla,acontece membro deseja suporte hubla após comprar grupo encontramos nenhuma informação sobre backofficesituações podemos resolver n1essa tag possui casos n1situações devemos escalar n2comprei grupo recebi nenhum linkcomprei grupo quero reembolso consigo pedir siteo fazer solicitar membro contato correto cadastrado hubla caso encontre nenhuma informação sobre compra grupo citado solicitar comprovante pagamento verificar favorecido transação caso pagamento sido feito alguém diferente hubla iugu devemos enviar n2 investigarem favorecido favorecido externo
Suporte - Hubla,1566,🔵🔴 Conteúdo N1/N2 | Dúvidas-Sobre-o-Grupo_Funcionamento-do-Grupo,acontece membro dúvidas específicas sobre funcionamento conteúdo grupomembro quer informações sobre promoções feitas grupomembro quer saber frequência postagem grupodúvidas sobre outras plataformaso cliente quer somente saber informações sobre funciona reembolso dentro 7 diasquando cliente quer saber renovação assinatura automáticasituações podemos resolver n1como faço apostarcomo faço cadastrar blaze plataforma apostao vai ter conteúdo grupocomo acesso conteúdo grupoqual frequência postagensaté dura promoçãocomo funciona reembolsoobsna ferramenta consulta informações necessárias atendimento detalhes pagamento detalhes status grupo página produtor vendasmacros disponíveis n1_dúvidas_geraisnúmerodediassempostagem usarmembro entra contato alegando grupo faz parte tendo portagens novas cita número dias conteúdo macro certo nome cliente entender melhor solicitação preciso algumas informações ok última postagem grupo data_______________________________________________ n1_dúvidasgeráis_comoacessar_acessarconteúdoearquivosdogrupo usarmembro entra contato dúvidas específicas sobre funcionamento conteúdo grupo faz parte conteúdo macro acessar conteúdo basta acessar página grupos httpsapphublauser_groups seguir passo passona lista grupos selecione quer acessar conteúdona página grupo vai encontrar mensagem materiais boasvindas criador enviou email seguida basta clicar aba feedlá vai encontrar todos posts criados administrador grupo clicar interessam aproveitar conteúdo _______________________________________________ n1_dúvidasgerais_funcionamentodegrupo_oqueéumgrupopago usarquando dúvidas sobre grupo pago conteúdo macro grupos pagos nova forma aprender trocar experiências pessoas através aplicativos batepapo whatsapp telegram cada grupo particularidades hoje existem grupos formação hábitos desafios comunidades transmissão informação ágil canais ______________________________________________ n1_dúvidasgerais_funcionamentodegrupo_desconto usarquando cliente solicita desconto cupom alguma promoção vigente pagamento grupo conteúdo macrotodas promoções cupons descontos responsabilidade criadores normalmente divulgados através redes sociais grupovocê acompanha instagram desse grupo nome grupo criador ajudar encontrar contato dele______________________________________________ n1_dúvidasgerais_funcionamentodegrupo_dúvidaespecíficasobreogrupo usarquando dúvidas específicas sobre grupo conteúdo macronome cliente conectamos criador grupo participante conteúdos dinâmica administrados criador gruponesse caso ideal verificasse dúvida tá bemqual nome grupo criador ajudar encontrar contato dele______________________________________________ n1_dúvidasgerais_funcionamentodegrupo_contatocriador usarquando dúvidas específicas sobre grupo deve contactar criador listagem contato criadores fica disponível sessão apresentação 4 contato criadores hubla importante obrigatório oferecer ajuda cliente encontrar contato criador nesse caso conteúdo macroinserir aqui contato grupose dúvidas relação pagamento acesso grupo deixe entrar contato gente ficaremos felizes ajudar______________________________________________n1_dúvidasgerais_funcionamentodegrupo_dúvidaespecíficaexplicação usarquando dúvidas específicas sobre grupo mandando macro acima cliente entende informações sobre conteúdo grupo conteúdo macrovou explicar melhor funciona oknós aqui hubla simplificamos pagamento providenciamos acesso grupo facilitamos conexão grupo desejado funcionamento conteúdos disponibilizados grupo disponibilizados exclusivamente criador grupo entendeentão dúvidas específicas melhor pessoa auxiliar criador grupo através inserir aqui contato grupose dúvidas alguma outra dúvida posso ajudar deixe comunicar ficaremos felizes ajudar ______________________________________________ n1_dúvidasgerais_funcionamentodegrupo_clienteexterior usarquando cliente reside exterior quer saber pode acessar grupos hubla conteúdo macronossos grupos podem acessados onde quiser grupos telegram processo verificação nenhuma diferença grupos whatsapp deve selecionar bandeirinha país origem número telefone forma correta______________________________________________situações devemos escalar n2cliente informa grupo nenhuma postagem 5 diascliente informa sobre algum bug acessar conteúdo hubla gruposo grupo nenhuma tipdicamensagem postada 5 diasnão consigo acessar material grupo hublao fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1552,🔵🔴 Conteúdo N1/N2 | Criador_Saque,acontece dúvidas sobre receber dinheiro vendas grupos criador têm dúvidas problemas sacar situações podemos resolver n1 realizo transferência conta prazo dinheiro cair conta funciona adiantamento rendimentos macros disponíveis n1_criador_saque_comoreceberodinheirodasvendasdosgrupos usar dúvidas sobre receber dinheiro vendas grupos conteúdo macrovocê pode realizar transferência valores através carteira dashboard criador prazo padrão saldo disponível transferência dependerá forma pagamento usada membros grupos vendas concretizadas via cartão crédito valores disponibilizados 30 dias vendas realizadas boleto bancário pix valores estarão disponíveis 8 dias após solicitar transferência valor disponível carteira valor deve recebido conta cadastrada 3 dias úteis importante conta bancária cadastrada precisa cpfcnpj cadastrado hubla observação opção antecipação créditos taxa adicional porém opção disponível apenas produtores conteúdo encontra informações adiantamento recebíveis ___________________________________________________________ n1_criador_saque_políticadeadiantamentoouantecipação usar dúvidas sobre política adiantamento antecipação conteúdo macropara solicitar adiantamento precisamos seguintes requisitos mínimos aprovação cumpridos criador grupo usuário utilizado plataforma mínimo 30 dias limite adiantamento 70 saldo disponível breve conta histórico contestação deverá inferior 1 faturas valor mínimo adiantamento r150 caso cumpra todos requisitos acima solicite adiantamento formulário formsgleheg4mpfqyex56wrv9atençãoa hubla reserva direito recusar pedidos adiantamento cumpram políticas internas segurançapedidos aprovados processados apenas dias úteis 9h 16h ___________________________________________________________ situações devemos escalar n2 fiz pedido saque recebi cliquei fazer saque deu erro pedido saque deu erro fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1553,🔴 Conteúdo N2 | Criador_Criar-Novo-Grupo,acontece criador dúvidas problemas criar grupo situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 tentando criar grupo conseguindo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1554,🔴 Conteúdo N2 | Criador_Começar-a-Vender,acontece criador afiliado dúvidas problemas iniciar venda grupo situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 link vendas grupo aparece vendas encerradas faço começar vender fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1555,🔴 Conteúdo N2 | Criador_Importar-Grupos-de-Terceiros,acontece criador quer migrar grupo outra plataforma hubla situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 migro grupo pra hubla fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1556,🔵🔴 Conteúdo N1/N2 | Criador_Whitelist,acontece criador dúvidas problemas lista amiga whitelist situações podemos resolver n1 acrescento membros graça grupo macros disponíveis n1_criador_whitelist_comoincluirmembrosgratuitosouconvidados usar criador quer saber incluir membros gratuitosconvidados conteúdo macropara incluir membros gratuitos basta acessar botão dentro cada grupo botão aparece entra produto posteriormente grupos observações adicione membros grupo pois vão analisados bot intrusos removidos cliente permanecerá grupo removido lista membros gratuitos acesso membros gratuitos libera apenas entrada grupo caso deseje liberar acesso página grupo feed materiais necessário entrar contato suporte___________________________________________________________ situações devemos escalar n2 caso cliente informe algum problema acrescentar membro gratuito grupo conseguindo acrescentar pessoa whitelist fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1557,🔵🔴 Conteúdo N1/N2 | Criador_Cupom-de-Desconto,acontece criador dúvidas sobre criar cupom desconto criador problema criar cupom desconto situações podemos resolver n1 crio cupom desconto posso colocar cupom desconto macros disponíveis n1_criador_cupomdedesconto_comocriar usar criador quer saber criar cupom desconto conteúdo macropara criar cupom desconto siga passos seguir faça login plataforma caso modo membro selecione usar modo criador canto superior direito selecione aba extras clique novo cupom dê nome cupom selecione porcentagem desconto escolha quais planos deseja permitir cupom usado selecione grupos deseja escolha quantidade cupons deseja liberar deixe ilimitado configure data expiração deixe livre selecione deseja desconto cupom recorrente renovações assinatura neste caso desconto aplicado todas renovações enquanto assinatura ativa após configurar cupom clique gerar cupom cupom precisa conter 18 dígitos valor desconto pode variar 0 80 ___________________________________________________________ situações devemos escalar n2 cupom desconto inválido aconteceu cupom desconto expirou automaticamente data configurei quero editar cupom desconto fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
