title,section_id,section_title,clean_content
Suporte - Hubla,1487,🔴 Conteúdo N2 | Entrar-no-grupo_Removido-WhatsApp,"Quando acontece 💡Quando o Membro é removido de um grupo de WhatsApp e não consegue retornar ao grupo.Situações que podemos resolver 🔵 N1Essa tag não possui casos de N1Situações que devemos escalar 🔴 N2""Fui removido do grupo do WhatsApp, como faço para voltar?""O que fazer? 💬Para todos os casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2""OBS: Existe uma macro de N2 adequada para essa situação e o uso dela é obrigatório:MACRO:passar-para-N2_REMOVIDO-Whatsapp[NOME DO CLIENTE], como você foi removido do grupo no Whatsapp, precisamos de um auxílio da nossa equipe especialista para retornar com o seu usuário manualmente. Em até 24 horas você será inserido eretornamos o contato por aqui mesmo, ok?"
Suporte - Hubla,1491,🔵🔴 Conteúdo N1/N2 | Entrar-no-grupo_Bug-Produto,"Quando acontece 💡Membro informa que ao fazer a verificação a tela do App de Hubla não avança e fica somente ""carregando"".Membro informa algum outro erro específico ao tentar entrar em um grupo.Situações que podemos resolver 🔵 N1Caso o membro do grupo relate que o aplicativo não avança durante a verificação e fica somente carregando a tela, ou qualquer outro bug ao acessar vamos fazer a seguinte verificação.Primeiramente devemos encontrar o grupo em que o cliente relata o problema, se ele tiver mais de um grupo comprado, devemos nos certificar qual ele precisa de auxilio para acessar naquele momento:Acesse o Backoffice com os dados do cliente.Buscar a aba ""Ofertas Compradas - Tabela"" e expandir os dados disponíveis nela.Buscar a coluna ""Status do Membro"" e verificar o resultado.SE Status do Membro (-1) ou (0)Verifique na aba ""Transações como Comprador"", na fatura do grupo o status do pagamento do cliente.Verifique qual o método de pagamento e a data da transação (utilize a barra de rolagem para verificar todas as informações da fatura em questão).Se o cliente realizou o pagamento da última fatura do grupo e analisando pelo dia do pagamento e o plano escolhido, o cliente deveria teria acesso ao grupo, vamos fazer o acesso dele ao grupo,se ele não estiver com a fatura paga segundo a Dashboard, pedir uma imagem do comprovante para o cliente e passar para N2 verificar o pagamento. Por exemplo: última fatura paga foi para o plano mensal no dia 01/03, ela deve liberar o acesso até 01/04. Se passou desse prazo, o cliente não tem direito ao acesso a menos que pague novamente.Verifique na aba ""Assinaturas como Comprador"", na coluna ""gateway"" se esse item está escritoIugu, se estiver escritohublapodemos escalar para N2 com esse comentário na nota interna, se não seguimos para o passo 5.Em ""Ofertas Compradas"" encontre o grupo que apresenta problemas e clique na seta no canto superior direito para expandir a aba (conforme a seta vermelha abaixo).Vá até o final da aba expandida e clique em ""TORNAR MEMBRO"" no canto inferior esquerdo (conforme abaixo).Aguarde um minuto e peça para o cliente tentar entrar novamente no grupo através da página ""Meus Grupos"".Caso nada disso funcione,escalar para N2.SE Status do Membro (1)vamos gerar um novo link pela Dash:Acesse o BackOffice de Hubla e copie o código logo abaixo do nome do cliente na aba ""Perfil"";Clique em ""TROCAR CÓDIGO DO TELEGRAM"" ainda na aba ""Perfil"";Cole o código copiado no passo 1 na caixa de texto (se tiver algum preenchimento anterior, apague antes de colar o código) e clique em ""CONCLUIR"";Copie o novo link gerado logo ao lado do código (basta clicar no ícone copiar link) e envie para o cliente, junto a Macron1_Entrar-no-grupo_Não-verificado-Telegram-segunda-tentativa,o novo link de verificação gerado.Macros disponíveis 💬📄 n1_Entrar-no-grupo_bug-produto🛎️ Quando usar:Não consigo fazer a verificação, pois o aplicativo não avança.📝 Conteúdo da macro:[NOME DO CLIENTE], Fizemos uma correção no seu acesso, mas para verificar se ele foi restabelecido, é necessário que você tente acessar novamente o grupo através do link (INSERIR LINK COPIADO). Lembrando que o acesso deve ser feito pelo celular.Aguardo seu retorno para saber se deu certo, ok?______________________________________________Situações que devemos escalar 🔴 N2Fatura foi paga, mas acesso não foi liberado, continua aparecendo para o cliente pagar.Botão de entrar no grupo não está clicável.Grupo não aparece para o cliente.Mesmo com a ação em N1 a verificação não avança.O que fazer? 💬Para todos os casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
Suporte - Hubla,1489,🔵🔴 Conteúdo N1/N2 | Reembolso_Solicitação,"Quando acontece 💡Quando o Membro quer solicitar reembolso, dentro ou fora do prazo de 7 dias.Situações que podemos resolver 🔵 N1Caso o membro queira solicitar o reembolso do primeiro pagamento da assinatura, e esteja dentro do prazo de 7 dias devemos questionar o motivo do reembolso.Caso seja devido a um bug na plataforma (foi removido do grupo comprado, por exemplo), verificar se o cliente gostaria de ter o problema solucionado.Se o motivo for uma questão relacionada diretamente com os conteúdos do grupo comprado, informar o link de reembolso.Quando o cliente perdeu o prazo de reembolso de 7 dias, é o segundo pedido de reembolso no mesmo grupo ou é um caso de reembolso de renovação de assinatura.Obs:Em casos em que o membro diz que quer o reembolso, mas está fora do prazo, APENAS quando o reembolso é aprovado a sua assinatura é cancelada, portanto nesses casos podemos enviar a macro de reembolso fora do prazo e também de cancelamento.Na ferramenta de consulta teremos informações necessárias para o atendimento, como: detalhes do pagamento, detalhes do reembolso. (macro: n1_reembolso_solicitação_fora_do_prazo)Macros disponíveis 💬📄 n1_Reembolso_Solicitação_Motivo-reembolso🛎️ Quando usar:Questionar o motivo do reembolso.📝 Conteúdo da macro: Nós queremos muito melhorar a sua experiência aqui na Hubla! Compartilha com a gente o motivo de solicitar o reembolso do grupo, por favor? 😁____________________________________________📄 n1_Reembolso_Solicitação_Como-pedir-um-reembolso🛎️ Quando usar:Informar o link para pedir o reembolso dentro do prazo.📝 Conteúdo da macro: Solicitar o reembolso é super simples! Peça aqui!: https://help.hub.la/hc/pt-br/articles/360045313992 Para mais informações sobre reembolso clique aqui: https://help.hub.la/hc/pt-br/articles/4402889711636 😁______________________________________________📄 n1_reembolso_solicitação_fora_do_prazo🛎️ Quando usar:Quando o cliente solicita o reembolso, mas você verifica no backoffice que ele:Perdeu o prazo de reembolso de 7 dias.📝 Conteúdo da macro:Poxa, verifiquei aqui que o prazo para você solicitar o reembolso expirou. 🙁Mas você ainda pode tentar uma solicitação pelo link https://help.hub.la/hc/pt-br/articles/360045313992 e nós vamos analisar o motivo cuidadosamente.Entretanto, ainda assim não conseguimos garantir que ele será aprovado, ok?______________________________________________📄 n1_reembolso_solicitação_renovação🛎️ Quando usar:Quando o cliente solicita o reembolso, mas você verifica no backoffice que ele:É um caso de reembolso de renovação de assinatura.📝 Conteúdo da macro:Em casos de reembolso de uma renovação de assinatura, você pode tentar uma solicitação pelo linkhttps://help.hub.la/hc/pt-br/articles/360045313992para que seu pedido de reembolso seja analisado.Entretanto, ainda assim não conseguimos garantir que ele será aprovado, ok?____________________________________________📄 n1_reembolso_solicitação_mesmo_grupo🛎️ Quando usar:Quando o cliente solicita o reembolso, mas você verifica no backoffice que ele:É o segundo pedido de reembolso no mesmo grupo.📝 Conteúdo da macro:Poxa, verifiquei aqui quevocê já solicitou o reembolso desse grupo anteriormente. 🙁Mas você ainda pode tentar uma solicitação pelo link https://help.hub.la/hc/pt-br/articles/360045313992 e nós vamos analisar o motivo cuidadosamente.Entretanto, ainda assim não conseguimos garantir que ele será aprovado, ok?____________________________________________📄 n1_reembolso_solicitação_regras-explicação🛎️ Quando usar:Quando o cliente deseja entender o motivo do reembolso esta ""fora do prazo"".📝 Conteúdo da macro:Nós aqui da Hubla realizamos o estorno da acordo com a Lei do Consumidor Art. 49, o chamado ""Direito ao arrependimento de compra"", o que isso significa: garantimos a aprovação do pedido de reembolso automaticamente, estando a compra dentro do dentro do prazo de 7 dias corridos, contados da primeira compra/assinatura de um grupo, mas infelizmente não garantimos o reembolso quando se trata de renovação de assinatura ou segunda compra de um mesmo grupo. Essa informação também está disponível no momento da compra e em nossos ""Termos de uso"", que são aceitos ao finalizar a compra.Ainda assim, você pode tentar realizar uma solicitação pelo link https://help.hub.la/hc/pt-br/articles/360045313992, preenchendo o motivo do reembolso, para analisarmos com cuidado o seu caso, tá bem?____________________________________________Situações que devemos escalar 🔴 N2Se o Membro está enfrentando algum problema para entrar no grupo.Se o Membro já fez o pedido e já passou do prazo de recebimento e ele não recebeu o valor.Membro alega ter recebido a confirmação de reembolso, mas foi cobrado novamente pela assinatura.Caso de cliente com problema de erro ou bug da pagina ao tentar reembolso.Quando o cliente está atritado e/ou ameaçando a empresa de processo ou reclamação formal.Quando o pagamento de um grupo ficou duplicado (2 transações de um mesmo grupo na mesma data).O que fazer? 💬Para todos esses casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"" A assinatura do cliente foi renovada e ele alega que não sabia sobre isso"
Suporte - Hubla,1484,🔴 Conteúdo N2 | Reembolso_Parcial,"### Quando acontece 💡 

- Membro ou Criador solicita um reembolso parcial quando o grupo é encerrado.
- Membro é removido do grupo pelo Criador por algum motivo antes do fim do prazo do grupo.

### Situações que podemos resolver 🔵 N1

Essa tag não possui casos de N1

### Situações que devemos escalar 🔴 N2

- ""Fui removido do grupo antes de completar o prazo, posso receber de volta parte do valor?""

### O que fazer? 💬 

Para todos os casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.

O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"" O grupo do cliente acabou e ele deseja o reembolso dos meses que já foi pago e que não vai ter postagem"
Suporte - Hubla,1486,🔵🔴 Conteúdo N1/N2 | Reembolso_Status,"Quando acontece 💡Quando o Membro quer consultar o status de seu pedido de reembolso.Situações que podemos resolver 🔵 N1Quando o pedido de reembolso realizado pelo Membro seja aceito e ainda não tenha passado do prazo de recebimento.Quando o pedido de reembolso realizado pelo Membro esteja em análise (Created) e ainda não tenha passado do prazo máximo de 14 dias úteis para análise da equipe interna.""Olá, fiz um pedido de reembolso, mas ainda não recebi""Obs:Na ferramenta de consulta teremos informações necessárias para o atendimento, como: detalhes do perfil, detalhes do reembolso.Macros disponíveis 💬📄 n1_Reembolso_Status_contato-e-grupo🛎️ Quando usar:Certificar com o cliente o nome do grupo que vamos verificar o status e se a conta de verificação está correta (ele pode ter mais de uma conta cadastrada na Hubla).📝 Conteúdo da macro:Poderia confirmar, por favor, o nome do grupo você solicitou o reembolso e se a conta cadastrada aqui na Hubla é a vinculada ao contato([INSERIR CONTATO DISPONÍVEL NO TICKET])?_______________________________________________📄 n1_Reembolso_Status_Status-reembolso🛎️ Quando usar:Após certificar as informação com a macro acima (n1_Reembolso_Status_contato-e-grupo), informar o status do pedido de reembolso.📝 Conteúdo da macro:Com este contato que está falando com a gente ([INSERIR CONTATO PESQUISADO NO BACKOFFICE]) , vi aqui que seu pedido de reembolso foi (STATUS DO PEDIDO). O prazo para recebimento por (FORMA DE PAGAMEnTO) é de (XX) dias. 😊_______________________________________________📄 n1_Reembolso_Status_Status-reembolso_pix🛎️ Quando usar:Após certificar as informação com a macro acima (n1_Reembolso_Status_contato-e-grupo), informar o status do pedido de reembolso via PIX.📝 Conteúdo da macro:Com este contato que está falando com a gente([INSERIR CONTATO PESQUISADO NO BACKOFFICE]), vi aqui que seu pedido de reembolso foi (STATUS DO PEDIDO). O prazo para recebimento por PIX é de até 3 dias úteis.😊_______________________________________________📄 n1_Reembolso_Status_Status-reembolso_cartão🛎️ Quando usar:Após certificar as informação com a macro acima (n1_Reembolso_Status_contato-e-grupo), informar o status do pedido de reembolso via Cartão de Crédito.📝 Conteúdo da macro:Com este contato que está falando com a gente([INSERIR CONTATO PESQUISADO NO BACKOFFICE]), vi aqui que seu pedido de reembolso foi (STATUS DO PEDIDO). O prazo para recebimento por Cartão de crédito é de até 60 dias.😊_______________________________________________📄 n1_Reembolso_Status_Status-reembolso_boleto🛎️ Quando usar:Após certificar as informação com a macro acima (n1_Reembolso_Status_contato-e-grupo), informar o status do pedido de reembolso via Boleto Bancário.📝 Conteúdo da macro:Com este contato que está falando com a gente([INSERIR CONTATO PESQUISADO NO BACKOFFICE]), vi aqui que seu pedido de reembolso foi (STATUS DO PEDIDO). O prazo para recebimento por boleto bancário é de até 3 dias úteis. Lembrando que usuário precisa realizar a transferência na plataforma da Hubla através do site https://app.hub.la/dashboard, em seguida clicar em carteira e, por fim, em ""Fazer pedido de transferência"".😊_______________________________________________📄 n1_reembolso_status_fora_do_prazo🛎️ Quando usar:Após certificar as informação com a macro acima (n1_Reembolso_Status_contato-e-grupo), e....Quando o cliente solicita o reembolso, mas você verifica no backoffice que ele perdeu o prazo de reembolso de sete dias.Quando o status do reembolso está como ""created"" = em análise.É o segundo pedido de reembolso no mesmo grupo.É um caso de reembolso de renovação de assinatura.📝 Conteúdo da macro:Com este contato que está falando com a gente([INSERIR CONTATO PESQUISADO NO BACKOFFICE]), localizei a seguinte informação sobre o seu pedido de reembolso: Você solicitou o seu reembolso fora do prazo, por esse motivo, o seu pedido ainda está em análise. Mas não podemos garantir que ele será aprovado, tá bem?😉_____________________________________________📄 n1_reembolso_status_negado🛎️ Quando usar:Quando o cliente tem o pedido negado.📝 Conteúdo da macro:Poxa, com este contato que está falando com a gente([INSERIR CONTATO PESQUISADO NO BACKOFFICE]), localizei a seguinte informação sobre o seu pedido de reembolso: Seu pedido não pôde ser aprovado, pois foi feito fora do prazo.🙁Para entender melhor por que a sua solicitação não foi aceita, a gente te explica aqui: https://help.hub.la/hc/pt-br/articles/360045313992-Quer-seu-reembolso-Pe%C3%A7a-aqui-_______________________________________________Situações que devemos escalar 🔴 N2Caso o prazo de resposta de 14 dias úteis tenha expirado e o pedido de reembolso permanece com o status em análise (Created) no Backoffice.Caso o cliente não tenha feito o pedido de reembolso pelo site.O que fazer? 💬Para todos esses casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna. O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
Suporte - Hubla,1490,🔵🔴 Conteúdo N1/N2 | Assinatura_Cancelar,"Quando acontece 💡Quando o Membro quer cancelar a assinatura (interromper a próxima renovação).Situações que podemos resolver 🔵 N1Quando ele quer cancelar a assinatura e interromper a próxima renovação.Quando o pedido de reembolso realizado pelo Membro seja aceito e ainda não tenha passado do prazo de recebimento.Quando o membro deseja saber quando pode cancelar a assinatura.Obs:Na ferramenta de consulta teremos informações necessárias para o atendimento, como: detalhes do perfil, detalhes da assinatura.Obs2:Se o cliente solicita o cancelamento e verificamos que ele está na categoria dentro do prazo de reembolso de 7 dias, devemos certificar com ele se não deseja o reembolso também ou somente o cancelamento da renovação.Macros disponíveis 💬📄 n1_assinatura_cancelar_motivo-cancelamento🛎️ Quando usar:Questionar o motivo do reembolso, quando o cliente não fala o motivo ao solicitar.📝 Conteúdo da macro: Nós queremos muito melhorar a sua experiência aqui na Hubla! Compartilha com a gente o motivo de solicitar o cancelamento do grupo, por favor? 😁_____________________________________________📄 n1_assinatura_cancelar_assinatura🛎️ Quando usar:Informar ao cliente como cancelar a assinatura passo a passo.📝 Conteúdo da macro: Ao solicitar o cancelamento da sua assinatura, você está realizando apenas a suspensão da renovação da assinatura, mas isso não implica no reembolso do valor que já foi pago, ok? Cancelamento da assinatura, realize os seguintes passos:😉 Realize login na sua conta Hubla através de link: https://app.hub.la/auth. e verifique se aparece ""Usar Modo Membro"" no canto superior direito da página, se aparecer clique nesse botão. Clique nos três pontinhos próximos ao nome do grupo; Clique em ""Detalhe da assinatura""; Clique no botão ""Cancelar Assinatura""._______________________________________________📄 n1_Assinatura_Cancelar-Quando_Cancelar🛎️ Quando usar:Quando o membro deseja saber quando pode cancelar sua assinatura.📝 Conteúdo da macro: Você pode cancelar a assinatura de um grupo ou canal a qualquer momento. O cancelamento implica apenas na interrupção das cobranças que ainda não foram lançadas (não se aplica a cobranças de planos que foram parcelados no cartão, em caso de cancelamento, as parcelas serão mantidas normalmente pois se tratam de uma cobrança que já foi lançada), ou seja, não implica na devolução do valor total investido, tendo exceção as compras efetuadas dentro do prazo ou políticas de devolução estabelecidos pelo artigo 49, do Código de Defesa do Consumidor. O cancelamento interrompe o acesso ao grupo e à área de membros no site da Hubla apenas quando vencer a sua última fatura paga. 😊._______________________________________________Situações que devemos escalar 🔴 N2Quando o membro está com a assinatura suspensa após o plano escolhido de assinatura (Mensal, trimestral, anual) expirar&nbsp;e a cobranças continuam mesmo após solicitar o cancelamento.Caso de cliente com problema de erro ou bug da pagina ao tentar cancelar.Quando o cliente está atritado e/ou ameaçando a empresa de processo ou reclamação formal.O que fazer? 💬Para todos esses casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
Suporte - Hubla,1492,🔵🔴 Conteúdo N1/N2 | Assinatura_Alterar-Plano,"Quando acontece 💡Quando o Membro quer alterar o plano de sua assinatura.Situações que podemos resolver 🔵 N1""Olá, gostaria de aproveitar uma promoção que o criador do grupo fez com um cupom em um grupo que eu já tenho assinado""""Olá, gostaria de saber se consigo alterar meu plano""Obs:Na ferramenta de consulta teremos informações necessárias para o atendimento, como: detalhes do perfil, detalhes da assinatura.Macros disponíveis 💬📄 n1_Assinatura_Alterar-Plano_explicação🛎️ Quando usar:Quando o Membro quer alterar o plano de sua assinatura.📝 Conteúdo da macro: A alteração de plano em uma assinatura ativa somente é possível caso o cliente deseje adquirir um plano superior ao que ele já tem, seguindo a ordem: Mensal &lt; Trimestral &lt; Semestral &lt; Anual. Caso seja um plano inferior, ele precisa cancelar a assinatura, aguardar o vencimento e em seguida realizar uma nova compra. Durante a alteração de plano em uma assinatura ativa, é possível inserir um cupom de desconto. 😊 Segue passo a passo para alterar plano: 1) na área de membros (https://app.hub.la/user_groups) clique nos 3 pontinhos (…) ao lado do grupo. 2) Entre em detalhes da assinatura. 3) Clique para alterar o tipo de plano. 4) Selecione o seu novo plano. 5) Escolha a forma de pagamento (cartão de crédito, PIX ou boleto). Se quiser, você pode adicionar um novo cartão. 6) Digite o cupom e aplique. 7) Verifique os detalhes da compra e pronto!_______________________________________________Situações que devemos escalar 🔴 N2Quando o Membro não consegue realizar a alteração pelo site.""Tentei alterar o plano mas não consegui""""Ao clicar pra alterar o plano, aparece um erro""""Ao alterar o plano, o desconto não é inserido""O que fazer? 💬Para todos esses casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
Suporte - Hubla,1493,🔵🔴 Conteúdo N1/N2 | Assinatura_Renovar-Reativar,"Quando acontece 💡Quando o Membro quer reativar sua assinaturaSituações que podemos resolver 🔵 N1""Quero Renovar minha assinatura via Boleto ou Pix""""Quero Renovar minha assinatura via Cartão de Crédito""""Quero Reativar minha assinatura usando o mesmo método de pagamento""Macros disponíveis 💬📄 n1_Assinatura_Renovar-Reativar_Renovar-assinatura🛎️ Quando usar:Quando o Membro quer renovar a assinatura já vencida ou reativar uma assinatura utilizando o mesmo método de pagamento.📝 Conteúdo da macro: Caso não consiga realizar a renovação da sua assinatura, em casos onde o pagamento do cartão não foi bem sucedido ou a fatura está vencida, sua assinatura será automaticamente cancelada e não será possível trocar o método de pagamento. Assim, é preciso realizar a assinatura novamente. Para assinar novamente: 1) Vá em Meus Grupos.2) Clique em Renovar, do lado direito do grupo. 😁_______________________________________________📄 n1_Assinatura_Renovar-Reativar_Renovar-plano-por-cartão-de-crédito🛎️ Quando usar:Quando o Membro quer renovar assinatura via Cartão de Crédito📝 Conteúdo da macro: As renovações de assinaturas feitas por cartão de crédito são cobradas automaticamente na fatura do cartão na data de vencimento. 😉_______________________________________________📄 n1_Assinatura_Renovar-Reativar_Renovar-plano-por-boleto-ou-pix🛎️ Quando usar:Quando o Membro quer renovar assinatura via Boleto ou Pix📝 Conteúdo da macro: Se a cobrança da sua assinatura for via boleto bancário ou pix, você receberá o boleto ou código do pagamento via pix da próxima fatura por e-mail 5 dias antes do vencimento. Você também pode ter acesso ao boleto ou código do pagamento via pix seguindo o seguinte passo a passo: 1) Clique em ""Meus grupos""2) Clique ""Renovar"" 3) Após isso o seu boleto ou código pix será gerado; 4) Após copiar os dados do boleto ou do código de pagamento via pix, é só realizar o pagamento através do aplicativo do seu banco. 😉_______________________________________________📄 n1_Assinatura_Renovar-Reativar_Fatura-boleto-ou-pix🛎️ Quando usar:Quando o Membro quer renovar assinatura via Boleto ou Pix e o pagamento consta como ""Pendente"" no Backoffice de Hubla, podemos enviar essa fatura ao cliente da seguinte forma:1) Acesse o backoffice do cliente e busque o grupo a ser renovado na aba ""Transações como comprador"".2) Verifique a coluna ""Status"" se ela consta como Pendente (ouPending).3) Se sim, busque a coluna ""PDF"" e copie o link disponível nesse local.4) Retire o texto "".pdf"" ao final do link copiado e envie para o cliente adaptando na Macro abaixo.📝 Conteúdo da macro:Segue abaixo o link da fatura para renovação da sua assinatura:😉[INSIRA AQUI O LINK DA FATURA sem o .pdf ao final]_______________________________________________Situações que devemos escalar 🔴 N2""Não estou conseguindo reativar minha assinatura mesmo seguindo os passos""""Quero reativar minha assinatura usando outro método de pagamento diferente do utilizado anteriormente""""Quero renovar minha assinatura pelo mesmo preço pago anteriormente""""Quero renovar minha assinatura, mas o produto aparece como indisponível para venda na plataforma""O que fazer? 💬Para todos os casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2""OBS: Existe uma macro específica para a situação: ""Quero renovar minha assinatura pelo mesmo preço pago anteriormente""MACRO:passar-para-N2_RENOVAR-ASSINATURA[NOME DO CLIENTE], entendi que você deseja renovar a sua assinatura pelo preço pago anteriormente e nesse caso precisamos de um auxílio da nossa equipe especialista para resolver a sua solicitação, vou encaminhar o seu chamado e em até 12 horas você terá um retorno por aqui mesmo, ok?"
Suporte - Hubla,1495,🔴 Conteúdo N2 | Assinatura_Trocar-número-Telegram,"### Quando acontece 💡 

- Quando o Membro quer alterar o número que utiliza para acessar grupos de Telegram.

### Situações que podemos resolver 🔵 N1

Essa tag não possui casos de N1

### Situações que devemos escalar 🔴 N2

- ""Eu mudei de telefone, tem como eu entrar no grupo  do Telegram com o novo número?""

### O que fazer? 💬 

Para todos os casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.

O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
Suporte - Hubla,1498,🔴 Conteúdo N2 | Assinatura_Trocar-número-WhatsApp,"### Quando acontece 💡 

- Quando o Membro quer alterar o número que utiliza para acessar grupos de WhatsApp.

### Situações que podemos resolver 🔵 N1

Essa tag não possui casos de N1

### Situações que devemos escalar 🔴 N2

- ""Eu mudei de telefone, tem como eu entrar no grupo  do Whatsapp com o novo número?""

### O que fazer? 💬 

Para todos os casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.

O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
Suporte - Hubla,1494,🔵🔴 Conteúdo N1/N2 | Assinatura_Trocar-dados-cadastrais,"Quando acontece 💡Quando o Cliente quer alterar dados de sua conta ou assinaturaSituações que podemos resolver 🔵 N1""Quero trocar o e-mail cadastrado""""Quero alterar meu nome de usuário""""Quero personalizar o link da minha página (Alterar nome de usuário)""Macros disponíveis 💬📄 n1_Assinatura_Trocar-dados-cadastrais_Editar-dados🛎️ Quando usar:Quando o Cliente alterar os dados os seguintes dados já cadastrados:Perfil: Alterar foto, Nome, Bio, Link personalizado da sua página na Hubla, Tema e Link para redes sociais. Informações Pessoais: Para alterar o E-mail cadastrado. Notificações: Para receber notificações sobre atividades dos membros no grupo, confirmações de pagamentos, entre outros. Chave de Autorização: Gerar uma chave única de autorização para efetuar consultas em nossa API. eNotas: Ao integrar com o eNotas, serão emitidas notas fiscais automáticas para todos os clientes que comprarem os grupos selecionados. Zapier: Integrar a Hubla com suas ferramentas existentes como ActiveCampaign, Hubspot, MailChimp e mais usando Zapier. API de Integrações: Integrar Hubla com suas ferramentas existentes.📝 Conteúdo da macro: Para editar seus dados, acesse sua conta na Hubla: - Clique no seu nome localizado no canto superior direito da tela, em seguida clique em Editar perfil. 😊_______________________________________________Situações que devemos escalar 🔴 N2""Olá, quero trocar meu número de telefone""""Olá, quero alterar meu CPF/CNPJ""O que fazer? 💬Para todos esses casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
